time,vibX,vibY,vibZ
1679536663.1247113,0.232361,-0.436401,-0.469604
1679536663.256709,0.732361,-0.373901,-0.563354
1679536663.3847554,0.232361,-0.577026,-0.563354
1679536663.512804,0.482361,-0.295776,-0.485229
1679536663.6407354,0.232361,-0.655151,-0.250854
1679536663.7687488,0.732361,-0.389526,-0.516479
1679536663.8966885,0.732361,-0.155151,-0.672729
1679536664.024849,0.982361,-0.233276,-0.063354
1679536664.1568625,0.732361,-0.577026,-0.188354
1679536664.2847188,0.232361,-0.530151,-0.407104
1679536664.4207084,0.732361,-0.686401,-0.219604
1679536664.5527475,0.482361,-0.530151,-0.594604
1679536664.6807084,0.482361,-0.452026,-0.485229
1679536664.8086889,0.482361,-0.233276,-0.375854
1679536664.9447007,0.732361,-0.483276,-0.094604
1679536665.120856,0.732361,-0.327026,-0.594604
1679536665.2718298,0.982361,-0.795776,-0.563354
1679536665.400754,0.482361,-0.248901,-0.500854
1679536665.5286753,0.232361,-0.358215,0.014771
1679536665.6560242,0.732361,-0.795776,-0.813354
1679536665.7848768,0.732361,-0.405151,-0.188354
1679536665.9129918,0.732361,-0.311401,-0.500854
1679536666.0448744,0.482361,-0.545776,-0.563354
1679536666.173068,1.232361,-0.530151,-0.641479
1679536666.3006823,0.232361,-0.295776,-0.344604
1679536666.4286869,0.732361,-0.280151,-0.438354
1679536666.5566945,0.732361,-0.077026,-0.313354
1679536666.7212088,0.732361,-0.623901,-0.578979
1679536666.8487692,0.232361,-0.733276,-0.313354
1679536666.9767432,0.732361,-0.561401,-0.610229
1679536667.104917,0.732361,-0.342651,-0.500854
1679536667.232973,0.732361,-0.748901,-0.438354
1679536667.3809144,0.732361,-0.327026,-0.516479
1679536667.5399754,0.232361,-0.717651,-0.391479
1679536667.6920187,0.232361,-0.405151,-0.672729
1679536667.8249145,0.732361,-0.686401,-0.625854
1679536667.9568455,0.732361,-0.436401,-0.532104
1679536668.0889118,0.232361,-0.639526,-0.328979
1679536668.2166555,0.982361,-0.233276,-0.453979
1679536668.4567723,0.482361,-0.405151,-0.500854
1679536668.584845,0.982361,-0.452026,-0.110229
1679536668.7126665,0.732361,-0.358276,-0.469604
1679536668.8758771,0.982361,-0.420776,-0.391479
1679536669.0319204,0.732361,-0.764526,-0.391479
1679536669.1839626,0.482361,-0.514526,-0.641479
1679536669.335966,0.232361,-0.748901,-0.500854
1679536669.4918811,0.732361,-0.436401,-0.391479
1679536669.647799,0.732361,-0.280151,-0.625854
1679536669.7998016,0.232361,-0.670776,-0.532104
1679536669.9558136,1.232361,-0.623901,-0.235229
1679536670.1118746,0.232361,-0.920776,-0.328979
1679536670.2966557,1.232361,-0.405151,-0.125854
1679536670.4608445,0.982361,-0.389526,-0.547729
1679536670.615856,0.732361,-0.561401,-0.297729
1679536670.760749,1.232361,-0.702026,-0.391479
1679536670.9198298,0.732361,-0.405151,-0.188354
1679536671.0758908,0.482361,-0.702026,-0.469604
1679536671.2198927,-0.017639,-0.452026,-0.688354
1679536671.3758333,0.482361,-0.233276,-0.172729
1679536671.5207317,0.482361,-0.530151,-0.391479
1679536671.6797976,0.982361,-0.592651,-0.453979
1679536671.8359194,0.232361,-0.733276,-0.407104
1679536672.152368,0.232361,-0.623901,-0.282104
1679536672.320294,0.982361,-0.514526,-0.688354
1679536672.6570144,0.732361,-0.420776,-0.594604
1679536672.9845994,0.982361,-0.545776,-0.391479
1679536673.6375067,0.982361,-0.858276,-0.250854
1679536674.0240588,0.732361,-0.014526,-0.438354
1679536674.5410533,0.982361,-0.561401,-0.422729
1679536674.9157794,0.982361,-0.623901,-0.641479
1679536675.264133,0.982361,-0.467651,-0.453979
1679536675.5212705,0.982361,-0.748901,-0.407104
1679536675.8726337,0.732361,-0.717651,-0.500854
1679536676.2336147,0.732361,-0.842651,-0.282104
1679536676.5937526,0.982361,-0.514526,-0.547729
1679536676.9288993,0.482361,-0.373901,-0.453979
1679536677.0848804,0.482361,-0.06134,0.046021
1679536677.2318554,0.982361,-0.327026,-0.563354
1679536677.3879757,0.732361,-0.420776,-0.453979
1679536677.5620644,1.232361,-0.670776,-0.297729
1679536677.76302,0.482361,-0.389526,-0.703979
1679536677.9476416,0.982361,-0.561401,-0.203979
1679536678.1966102,0.732361,-0.530151,-0.172729
1679536678.3650646,0.232361,-0.420776,-0.344604
1679536678.6732109,0.982361,-0.420776,-0.172729
1679536678.996469,0.732361,-0.155151,-0.563354
1679536679.164421,0.732361,-0.592651,-0.407104
1679536679.3372865,0.232361,-0.889526,-0.391479
1679536679.5020046,-0.017639,-0.327026,-0.563354
1679536679.6773074,0.732361,-0.358276,-0.172729
1679536679.824573,0.982361,-0.280151,-0.219604
1679536680.017092,0.732361,-0.577026,-0.438354
1679536680.181614,0.732361,-0.795776,-0.313354
1679536680.359949,0.482361,-0.780151,-0.563354
1679536680.5149307,0.982361,-0.842651,-0.360229
1679536680.6916268,0.982361,-0.248901,-0.469604
1679536680.8846538,0.482361,-0.608276,-0.469604
1679536681.0325725,0.232361,-0.592651,-0.391479
1679536681.2408264,0.232361,-0.342651,-0.485229
1679536681.513075,0.732361,-0.139526,-0.688354
1679536681.7851152,0.232361,-0.342651,-0.360229
1679536681.9450302,0.732361,-0.577026,-0.375854
1679536682.1170442,0.732361,-0.514526,-0.875854
1679536682.2888036,0.982361,-0.827026,-0.422729
1679536682.4768488,0.482361,-0.327026,-0.563354
1679536682.6647866,0.982361,-0.670776,-0.672729
1679536682.9371052,0.982361,-0.577026,-0.703979
1679536683.1129992,0.482361,-0.655151,-0.516479
1679536683.2608173,0.982361,-0.639526,-0.485229
1679536683.5410423,0.982361,-0.311401,-0.391479
1679536683.692954,0.482361,-0.436401,-0.516479
1679536683.9449918,1.232361,-0.467651,-0.250854
1679536684.1210265,0.732361,-0.795776,-0.266479
1679536684.300919,0.982361,-0.655151,-0.563354
1679536684.4810045,0.732361,-0.389526,-0.157104
1679536684.6640315,0.232361,-0.280151,-0.485229
1679536684.9130418,0.982361,-0.358276,-0.500854
1679536685.0809896,0.732361,-0.327026,-0.297729
1679536685.260868,0.482361,-0.733276,-0.485229
1679536685.4167936,0.232361,-0.858276,-0.578979
1679536685.7008798,0.232361,-0.280151,-0.438354
1679536685.8568118,0.482361,-0.670776,-0.063354
1679536686.036863,0.732361,-0.295776,-0.516479
1679536686.3129976,0.732361,-0.498901,-0.266479
1679536686.496923,0.732361,-0.452026,-0.625854
1679536686.668002,0.482361,-0.545776,-0.375854
1679536686.8282194,0.732361,-0.202026,-0.328979
1679536687.0806203,0.232361,-0.420776,-0.657104
1679536687.2569454,0.732361,-0.498901,-0.532104
1679536687.5288796,0.482361,-0.608276,-0.407104
1679536687.7209585,0.732361,-0.873901,-0.563354
1679536688.8615918,0.732361,-0.483276,-0.594604
1679536689.1085167,0.982361,-0.561401,-0.391479
1679536689.2807813,0.232361,-0.436401,-0.563354
1679536689.469457,0.732361,-0.514526,-0.453979
1679536689.6368003,0.732361,-0.530151,-0.297729
1679536689.804845,1.232361,-0.420776,-0.532104
1679536690.0289192,0.982361,-0.655151,-0.375854
1679536690.2405562,0.982361,-0.467651,-0.438354
1679536690.3884633,0.482361,-0.452026,-0.313354
1679536690.5484962,0.482361,-0.764526,-0.375854
1679536690.7043724,0.482361,-0.733276,-0.516479
1679536690.892934,0.482361,-0.608276,-0.594604
1679536691.08084,1.232361,-0.655151,-0.469604
1679536691.256725,0.732361,-0.452026,-0.110229
1679536691.4647908,0.482361,-0.514526,-0.422729
1679536691.6366477,0.982361,-0.608276,-0.047729
1679536691.8887863,0.482361,-0.155151,-0.313354
1679536692.061021,0.232361,-0.217651,-0.563354
1679536692.268843,0.482361,-0.936401,-0.594604
1679536692.524967,0.482361,-0.405151,-0.125854
1679536692.684662,0.982361,-0.702026,-0.438354
1679536692.8446891,-0.017639,-0.467651,-0.485229
1679536693.0250602,0.982361,-0.780151,-0.375854
1679536693.1970203,0.732361,-0.186401,-0.391479
1679536693.365016,0.482361,-0.577026,-0.657104
1679536693.6129456,-0.017639,-0.327026,-0.813354
1679536693.7970667,0.482361,-0.483276,-0.141479
1679536693.948233,0.732361,-0.545776,-0.282104
1679536694.1249793,1.232361,-0.342651,-0.235229
1679536694.277323,0.482361,-0.373901,-0.235229
1679536694.552786,0.482361,-0.311401,-0.485229
1679536694.7608137,0.982361,-0.592651,-0.797729
1679536694.9369822,0.732361,-0.405151,-0.344604
1679536695.188519,0.732361,-0.467651,-0.313354
1679536695.3568752,0.482361,-0.436401,-0.391479
1679536695.5208087,0.482361,-0.389526,-0.469604
1679536695.7008572,1.232361,-0.483276,-0.313354
1679536695.8728456,0.982361,-0.233276,-0.422729
1679536696.0331235,0.982361,-0.342651,-0.203979
1679536696.2008004,0.482361,-0.686401,-0.375854
1679536696.3808634,0.732361,-0.420776,-0.578979
1679536696.5848572,0.982361,-0.436401,-0.750854
1679536696.792555,0.732361,-0.764526,-0.360229
1679536697.0607903,0.482361,-0.717651,-0.110229
1679536697.2645748,0.732361,-0.217651,-0.250854
1679536697.4209137,0.482361,-0.389526,-0.657104
1679536697.5728197,0.732361,-0.452026,-0.375854
1679536697.7489278,0.232361,-0.795776,-0.188354
1679536697.90064,0.732361,-0.545776,-0.735229
1679536698.1207492,0.732361,-0.342651,-0.438354
1679536698.272418,0.482361,-0.280151,-0.375854
1679536698.456931,0.732361,-0.764526,-0.266479
1679536698.7370636,0.732361,-0.280151,-0.391479
1679536698.9050434,1.232361,0.001099,-0.016479
1679536699.0970805,0.732361,-0.702026,-0.407104
1679536699.2768068,0.732361,-0.483276,-0.500854
1679536699.4400835,0.732361,-0.405151,-0.110229
1679536699.6289814,0.732361,-0.358276,-0.688354
1679536699.80099,0.732361,-0.389526,-0.313354
1679536700.077032,0.482361,-0.608276,-0.344604
1679536700.256914,0.732361,-0.405151,-0.328979
1679536700.4648235,0.732361,-0.655151,-0.485229
1679536700.6368482,0.482361,-0.389526,-0.500854
1679536700.8128643,0.732361,-0.483276,-0.328979
1679536700.968554,0.732361,-0.405151,-0.360229
1679536701.1728222,0.732361,-0.108276,-0.610229
1679536701.336594,0.482361,-0.467651,-0.235229
1679536701.5090444,0.732361,-0.811401,-0.547729
1679536701.7891006,0.232361,-0.389526,-0.485229
1679536701.969092,0.982361,-0.530151,-0.391479
1679536702.1326866,0.232361,-0.639526,-0.578979
1679536702.4008818,0.732361,-0.655151,-0.438354
1679536702.5810854,0.732361,-0.514526,-0.266479
1679536702.7407155,0.732361,-0.623901,-0.250854
1679536702.9090133,0.482361,-0.592651,-0.172729
1679536703.0571096,0.482361,-0.248901,-0.953979
1679536703.2086935,0.732361,-0.280151,-0.735229
1679536703.3652442,0.732361,-0.358276,-0.297729
1679536703.6329694,0.482361,-0.717651,-0.282104
1679536703.7889965,0.732361,-0.655151,-0.828979
1679536703.9369571,0.482361,-0.342651,-0.422729
1679536704.1131296,0.232361,-0.545776,-0.641479
1679536704.2848804,0.982361,-0.670776,-0.610229
1679536704.457095,0.232361,-0.436401,-0.438354
1679536704.6331062,0.482361,-0.405151,-0.172729
1679536704.90097,0.732361,-0.811401,-0.516479
1679536705.1728044,0.232361,-0.233276,-0.625854
1679536705.352928,0.482361,-0.514526,-0.344604
1679536705.5288994,0.732361,-0.623901,-0.235229
1679536705.7010078,0.232361,-0.389526,-0.391479
1679536705.8734064,0.732361,-0.545776,-0.282104
1679536706.0528784,0.232361,-0.389526,-0.344604
1679536706.3127353,1.232361,-0.592651,-0.360229
1679536706.4608765,0.732361,-0.592651,-0.766479
1679536706.7088013,0.482361,-0.686401,-0.266479
1679536706.868878,0.732361,-0.373901,-0.203979
1679536707.0369203,0.982361,-0.389526,-0.219604
1679536707.1884634,0.482361,-0.483276,-0.688354
1679536707.3609176,1.482361,-0.717651,-0.375854
1679536707.508665,1.232361,-0.452026,-0.422729
1679536707.676936,0.732361,-0.342651,-0.407104
1679536707.9290507,0.732361,-0.545776,-0.313354
1679536708.10506,0.732361,-0.639526,-0.469604
1679536708.2695131,0.232361,-0.561401,-0.547729
1679536708.4204926,0.732361,-0.123901,-0.797729
1679536708.6288788,0.482361,-0.733276,-0.344604
1679536708.797023,0.732361,-0.655151,-0.266479
1679536708.9729435,1.232361,-0.592651,-0.391479
1679536709.1407304,0.482361,-0.639526,-0.578979
1679536709.3325186,0.732361,-0.436401,-0.516479
1679536709.5723484,0.982361,-0.467651,-0.282104
1679536709.832963,0.232361,-0.467651,-0.328979
1679536710.0047586,0.732361,-0.420776,-0.313354
1679536710.1525831,0.232361,-0.436401,-0.266479
1679536710.420918,0.732361,-0.389526,-0.188354
1679536710.5806918,1.232361,-0.592651,-0.219604
1679536710.728703,0.732361,-0.514526,-0.344604
1679536710.896766,0.732361,-0.639526,-0.422729
1679536711.0730152,0.982361,-0.342651,-0.516479
1679536711.240787,0.732361,-0.748901,-0.532104
1679536711.4449382,0.732361,-0.467651,-0.328979
1679536711.5930617,0.732361,-0.498901,-0.532104
1679536711.8731208,0.482361,-0.811401,-0.047729
1679536712.0370922,0.732361,-0.436401,-0.188354
1679536712.1930149,0.232361,-0.827026,-0.438354
1679536712.3408885,0.482361,-0.686401,-0.360229
1679536712.5088365,0.732361,-0.233276,-0.141479
1679536712.6767895,0.982361,-0.452026,-0.328979
1679536712.8488991,0.732361,-0.592651,-0.313354
1679536712.996818,0.732361,-0.936401,-0.641479
1679536713.2768314,0.482361,-0.327026,-0.250854
1679536713.456887,0.482361,-0.592651,-0.360229
1679536713.6448474,0.482361,-0.030151,-0.422729
1679536713.7967556,0.732361,-0.608276,-0.297729
1679536713.9689128,0.982361,-0.280151,-0.375854
1679536714.145019,0.732361,-0.202026,-0.625854
1679536714.316816,0.482361,-0.420776,-0.438354
1679536714.488872,0.982361,-0.545776,-0.485229
1679536714.6407356,0.732361,-0.608276,-0.578979
1679536714.7888107,0.482361,-0.389526,-0.641479
1679536715.0607817,0.732361,-0.670776,-0.313354
1679536715.2367833,0.732361,-0.295776,-0.594604
1679536715.3928664,0.482361,-0.686401,-0.657104
1679536715.640857,0.732361,-0.248901,-0.422729
1679536715.894501,0.982361,-0.452026,-0.297729
1679536716.11289,0.232361,-0.623901,-0.344604
1679536716.3608575,0.482361,-0.639526,-0.813354
1679536716.512881,0.982361,-0.452026,-0.047729
1679536716.7328742,0.482361,-0.561401,-0.672729
1679536716.9088907,0.732361,-0.498901,-0.719604
1679536717.076817,0.232361,-0.577026,-0.422729
1679536717.3248675,0.482361,-0.405151,-0.407104
1679536717.505019,0.232361,-0.373901,-0.578979
1679536717.6863432,0.982361,-0.452026,-0.625854
1679536717.8691716,0.732361,-0.405151,-0.391479
1679536718.0370135,0.982361,-0.327026,-0.453979
1679536718.2009163,0.232361,-0.483276,-0.203979
1679536718.3648746,0.482361,-0.327026,-0.875854
1679536718.520881,0.732361,-0.342651,-0.641479
1679536718.6888294,0.982361,-0.389526,-0.375854
1679536718.8604808,0.232361,-0.280151,-0.188354
1679536719.024887,0.732361,-0.373901,-0.422729
1679536719.1929998,0.482361,-0.577026,-0.610229
1679536719.3777332,0.232361,-0.514526,-0.063354
1679536719.536869,0.732361,-0.842651,-0.438354
1679536719.704974,0.482361,-0.373901,-0.172729
1679536719.8849964,0.732361,-0.670776,-0.485229
1679536720.053081,1.232361,-0.577026,-0.782104
1679536720.220782,0.732361,-0.405151,-0.313354
1679536720.4927828,0.482361,-0.639526,-0.407104
1679536720.7007685,0.732361,-0.530151,-0.297729
1679536720.9249415,0.732361,-0.327026,-0.297729
1679536721.0968442,0.232361,-0.483276,-0.250854
1679536721.260811,0.732361,-0.358276,-0.250854
1679536722.8648205,0.232361,-0.342651,-0.469604
1679536723.0198631,0.482361,-0.764526,-0.563354
1679536723.280774,0.732361,-0.795776,-0.625854
1679536723.4530137,0.482361,-0.389526,-0.563354
1679536723.7209244,0.982361,-0.90509,0.014771
1679536723.9011333,0.732361,-0.311401,-0.157104
1679536724.0810578,0.482361,-0.280151,-0.375854
1679536724.2527895,0.232361,-0.420776,-0.219604
1679536724.5129695,0.982361,-0.373901,-0.625854
1679536724.7008288,0.482361,-0.342651,-0.219604
1679536724.848554,0.982361,-0.498901,-0.453979
1679536725.0568435,0.482361,-0.514526,-0.578979
1679536725.204812,0.232361,-0.702026,-0.672729
1679536725.4769063,0.482361,-0.498901,-0.594604
1679536725.721001,0.482361,-0.483276,-0.172729
1679536726.000996,0.982361,-0.655151,-0.532104
1679536726.168974,0.732361,-0.670776,-0.532104
1679536726.3368936,-0.017639,-0.342651,-0.719604
1679536726.512837,0.982361,-0.639526,-0.344604
1679536726.684906,0.482361,-0.702026,-0.657104
1679536726.8530178,0.982361,-0.295776,-0.328979
1679536727.0248277,0.232361,-0.389526,-0.688354
1679536727.2929275,0.232361,-0.514526,-0.422729
1679536727.4648194,-0.017639,-0.295776,-0.532104
1679536727.6124997,0.732361,-0.655151,-0.344604
1679536727.7929416,0.732361,-0.780151,-0.422729
1679536728.0450222,-0.017639,-0.577026,-0.360229
1679536728.2170646,0.232361,-0.764526,-0.360229
1679536728.3849862,0.482361,-0.623901,-0.407104
1679536728.6491325,0.982361,-0.795776,-0.719604
1679536728.9250083,0.482361,-0.858276,-0.391479
1679536729.0970345,0.232361,-0.436401,-0.157104
1679536729.3680573,0.732361,-0.530151,-0.750854
1679536729.519968,0.232361,-0.592651,-0.141479
1679536729.8009353,0.232361,-0.123901,-0.375854
1679536729.9520414,0.732361,-0.467651,-0.219604
1679536730.2049313,0.982361,-0.452026,-0.453979
1679536730.3610682,0.482361,-0.592651,-0.125854
1679536730.6408916,0.482361,-0.280151,-0.657104
1679536730.8170748,0.232361,-0.452026,-0.188354
1679536730.9810336,0.482361,-0.608276,-0.375854
1679536731.1650815,0.232361,-0.686401,-0.375854
1679536731.315889,0.732361,-0.577026,-0.469604
1679536731.505075,0.482361,-0.545776,-0.235229
1679536731.680959,0.232361,-0.498901,-0.672729
1679536731.848679,0.482361,-0.405151,-0.422729
1679536732.017065,0.732361,-0.592651,-0.500854
1679536732.2010815,0.482361,-0.764526,-0.360229
1679536732.3649364,0.482361,-0.467651,-0.203979
1679536732.649006,0.982361,-0.561401,-0.282104
1679536732.804663,0.232361,-0.623901,-0.282104
1679536733.0056422,0.482361,-0.327026,-0.485229
1679536733.272541,0.982361,-0.592651,-0.547729
1679536733.457135,0.232361,-0.530151,-0.266479
1679536733.616017,0.732361,-0.655151,-0.297729
1679536733.7975593,0.732361,-0.373901,-0.391479
1679536734.0020692,-0.017639,-0.623901,-0.266479
1679536734.1768432,0.732361,-0.686401,-0.438354
1679536734.4330904,0.982361,-0.577026,-0.125854
1679536734.6089077,0.732361,-0.592651,-0.422729
1679536734.7805665,0.232361,-0.467651,-0.485229
1679536735.0487893,0.482361,-0.514526,-0.485229
1679536735.1965995,0.732361,-0.108276,-0.438354
1679536735.4487746,0.732361,-0.811401,-0.625854
1679536735.7208054,0.982361,-0.452026,-0.532104
1679536735.897158,0.482361,-0.577026,-0.110229
1679536736.181364,0.232361,-0.795776,-0.563354
1679536736.364998,0.482361,-0.780151,-0.469604
1679536736.6448865,0.482361,-0.545776,-0.094604
1679536736.8291676,0.732361,-0.639526,-0.547729
1679536736.981012,0.732361,-0.420776,-0.266479
1679536737.2567537,0.232361,-0.733276,-0.532104
1679536737.4448802,0.732361,-0.498901,-0.610229
1679536737.691828,0.732361,-0.358276,-0.516479
1679536737.8728645,0.732361,-0.358276,-0.469604
1679536738.040844,0.482361,-0.233276,-0.266479
1679536738.2207425,0.732361,-0.655151,-0.391479
1679536738.4645631,0.732361,-0.405151,-0.500854
1679536738.6407783,0.482361,-0.170776,-0.141479
1679536738.912902,0.732361,-0.170776,-0.672729
1679536739.1850667,0.232361,-0.655151,-0.594604
1679536739.4448102,0.482361,-0.155151,-0.547729
1679536739.712967,0.232361,-0.452026,-0.469604
1679536739.885063,0.732361,-0.702026,-0.094604
1679536740.052859,0.482361,-0.514526,-0.594604
1679536740.2287674,0.732361,-0.483276,-0.375854
1679536740.4447615,0.732361,-0.405151,-0.485229
1679536740.6129155,0.482361,-0.764526,-0.594604
1679536740.788828,0.732361,-0.483276,-0.625854
1679536741.064621,0.232361,-0.655151,-0.157104
1679536741.2166512,0.232361,-0.436401,-0.485229
1679536741.4567935,0.982361,-0.389526,-0.563354
1679536741.625086,0.732361,-0.608276,-0.735229
1679536741.7888942,0.482361,-0.842651,-0.407104
1679536741.9569044,1.232361,-0.780151,-0.688354
1679536742.1328893,0.482361,-0.311401,-0.125854
1679536742.413037,0.232361,-0.545776,-0.516479
1679536742.5848477,0.482361,-0.827026,-0.438354
1679536742.8530226,1.232361,-0.702026,-0.844604
1679536743.0288186,0.232361,-0.452026,-0.485229
1679536743.2089589,0.732361,-0.592651,-0.391479
1679536743.385096,0.232361,-0.264526,-0.391479
1679536743.5531244,0.482361,-0.139526,-0.313354
1679536743.7446012,0.982361,-0.295776,-0.578979
1679536743.9971116,0.732361,-0.702026,-0.313354
1679536744.18101,0.232361,-0.702026,-0.203979
1679536744.3368635,0.732361,-0.608276,-0.766479
1679536744.6050308,0.732361,-0.436401,-0.297729
1679536744.7848983,0.732361,-0.608276,-0.203979
1679536745.0729735,0.482361,-0.514526,-0.422729
1679536745.244889,0.982361,-0.311401,-0.688354
1679536745.404916,0.732361,-0.795776,-0.391479
1679536745.5849118,0.732361,-0.717651,-0.110229
1679536745.7527623,0.482361,-0.561401,-0.360229
1679536746.0288813,0.982361,-0.717651,-0.485229
1679536746.2168062,0.982361,-0.561401,-0.422729
1679536746.364724,-0.017639,-0.623901,-0.547729
1679536746.5768342,0.732361,-0.483276,-0.563354
1679536746.736515,0.982361,-0.686401,-0.407104
1679536746.904864,0.732361,-0.623901,-0.563354
1679536747.0848289,0.732361,-0.655151,-0.407104
1679536747.2528353,0.482361,-0.686401,-0.516479
1679536747.4250774,0.732361,-0.327026,-0.688354
1679536747.7008624,0.982361,-0.623901,-0.485229
1679536747.9689722,0.732361,-0.327026,-0.344604
1679536748.1326935,1.232361,-0.577026,-0.547729
1679536748.279849,0.982361,-0.155151,-0.625854
1679536748.4608066,0.232361,-0.561401,-0.594604
1679536749.864042,0.732361,-0.358276,-0.407104
1679536750.0729003,0.482361,-0.420776,-0.078979
1679536750.2487962,0.232361,-0.592651,-0.485229
1679536750.416556,0.482361,-0.655151,-0.328979
1679536750.5928416,0.482361,-0.483276,-0.469604
1679536750.7729368,0.482361,-0.717651,-0.438354
1679536750.9449008,0.482361,-0.483276,-0.688354
1679536751.1255784,0.732361,-0.577026,-0.578979
1679536751.276508,-0.017639,-0.748901,-0.578979
1679536751.4449315,0.482361,-0.561401,-0.282104
1679536751.6208894,0.482361,-0.530151,-0.782104
1679536751.888992,0.732361,-0.436401,-0.485229
1679536752.0649805,0.732361,-0.280151,-0.766479
1679536752.2448375,0.982361,-0.702026,-0.547729
1679536752.4570484,0.732361,-0.889526,-0.578979
1679536752.7129438,0.982361,-0.686401,-0.375854
1679536752.8850434,0.732361,-0.389526,-0.453979
1679536753.1609704,0.732361,-0.37384,0.046021
1679536753.3288898,0.732361,-0.436401,-0.485229
1679536753.5010486,0.482361,-0.530151,-0.328979
1679536753.6689615,0.732361,-0.202026,-0.391479
1679536753.8493052,0.732361,-0.389526,-0.657104
1679536754.0331178,0.732361,-0.561401,-0.391479
1679536754.2049608,0.982361,-0.623901,-0.500854
1679536754.3769429,0.482361,-0.311401,-0.532104
1679536754.5330734,0.232361,-0.717651,-0.625854
1679536754.704966,0.232361,-0.561401,-0.422729
1679536754.8768778,0.482361,-0.452026,-0.438354
1679536755.1569126,0.232361,-0.545776,-0.500854
1679536755.3288596,0.482361,-0.405151,-0.844604
1679536755.492798,0.732361,-0.623901,-0.750854
1679536755.6648674,0.732361,-0.639526,-0.375854
1679536755.836898,-0.017639,-0.623901,-0.282104
1679536756.008924,0.732361,-0.248901,-0.266479
1679536756.1650703,0.732361,-0.498901,-0.500854
1679536756.336962,0.482361,-0.530151,-0.375854
1679536756.5048864,0.732361,-0.873901,-0.063354
1679536756.6560006,0.482361,-0.592651,-0.485229
1679536756.8250294,0.732361,-0.405151,-0.157104
1679536757.0010252,0.482361,-0.65509,0.014771
1679536757.1694658,0.482361,-0.655151,-0.438354
1679536757.3450303,0.482361,-0.545776,-0.532104
1679536757.6716042,0.982361,-0.639526,-0.532104
1679536757.8010414,0.732361,-0.092651,-0.250854
1679536757.9328945,0.232361,-0.780151,-0.422729
1679536758.0648408,0.982361,-0.467651,-0.266479
1679536758.19715,0.482361,-0.764526,-0.282104
1679536758.3398316,1.232361,-0.467651,-0.328979
1679536758.495819,0.732361,-0.436401,-0.266479
1679536758.6557808,0.732361,-0.420776,-0.516479
1679536758.800742,0.482361,-0.452026,-0.125854
1679536758.9398432,0.982361,-0.452026,-0.563354
1679536759.0879064,0.232361,-0.655151,-0.657104
1679536759.2479224,0.482361,-0.514526,-0.578979
1679536759.4106476,0.732361,-0.858276,-0.297729
1679536759.5758808,0.482361,-0.514526,-0.453979
1679536759.7359874,0.732361,-0.342651,-0.625854
1679536759.8920195,0.482361,-0.389526,-0.547729
1679536760.0688827,0.482361,-0.780151,-0.391479
1679536760.2080092,0.482361,-0.561401,-0.391479
1679536760.3598478,0.732361,-0.561401,-0.078979
1679536760.5198133,0.232361,-0.483276,-0.657104
1679536760.679812,0.232361,-0.264526,-0.157104
1679536760.835958,0.732361,-0.764526,-0.282104
1679536761.003832,0.482361,-0.452026,-0.547729
1679536761.171878,0.982361,-0.280151,-0.657104
1679536761.3318548,0.732361,-0.608276,-0.547729
1679536761.4758513,0.482361,-0.373901,-0.438354
1679536761.6319516,0.732361,-0.764526,-0.297729
1679536761.8128636,0.732361,-0.170776,-0.313354
1679536761.9681015,0.482361,-0.592651,-0.703979
1679536762.1240427,0.732361,-0.577026,-0.516479
1679536762.2840583,0.732361,-0.420776,-0.157104
1679536762.440076,0.482361,-0.452026,-0.750854
1679536762.595993,0.982361,-0.295776,-0.750854
1679536762.7400217,0.732361,-0.139526,-0.344604
1679536762.9412303,0.732361,-0.170776,-0.485229
1679536763.2657695,-0.017639,-0.483276,-0.407104
1679536763.4088185,0.232361,-0.342651,-0.469604
1679536763.572431,0.982361,-0.670776,-0.407104
1679536763.7570004,0.482361,-0.577026,-0.438354
1679536764.0450084,0.982361,-0.702026,-0.500854
1679536764.2249808,0.982361,-0.483276,-0.203979
1679536764.404932,0.482361,-0.405151,-0.516479
1679536764.589031,1.232361,-0.498901,-0.547729
1679536764.760933,0.982361,-0.608276,-0.563354
1679536765.036886,0.732361,-0.389526,-0.282104
1679536765.2253094,0.732361,-0.577026,-0.547729
1679536765.3968372,0.482361,-0.655151,-0.328979
1679536765.6212356,0.732361,-0.498901,-0.391479
1679536765.8121388,0.732361,-0.373901,-0.157104
1679536766.148923,0.732361,-0.467651,-0.657104
1679536766.4806554,0.482361,-0.905151,-0.500854
1679536766.8087423,0.482361,-0.108276,-0.375854
1679536767.140718,0.732361,-0.623901,-0.344604
1679536767.5036683,0.482361,-0.342651,-0.250854
1679536767.8408196,0.732361,-0.842651,-0.438354
1679536768.2058997,0.982361,-0.327026,-0.328979
1679536768.5679667,0.482361,-0.342651,-0.313354
1679536768.9046338,0.482361,-0.795776,-0.422729
1679536769.2365708,0.732361,-0.327026,-0.750854
1679536769.576688,0.482361,-0.373901,-0.453979
1679536769.908661,1.232361,-0.561401,-0.235229
1679536770.0488646,0.732361,-0.483276,-0.344604
1679536770.1768675,0.732361,-0.123901,-0.282104
1679536770.304654,0.232361,-0.764526,-0.360229
1679536770.4369056,-0.017639,-0.514526,-0.625854
1679536770.5646904,0.482361,-0.467651,-0.235229
1679536770.692698,0.482361,-0.467651,-0.407104
1679536770.8206997,0.732361,-0.077026,-0.672729
